ID,Kategoria,Wartosc,Data
34531,A,930.4402569598326,2025-01-24 23:31:00
34532,D,498.77033167705997,2025-01-24 23:32:00
34533,D,833.8739591215839,2025-01-24 23:33:00
34534,B,713.1142612007583,2025-01-24 23:34:00
34535,A,830.3602185790036,2025-01-24 23:35:00
34536,A,185.38846829215737,2025-01-24 23:36:00
34537,A,196.160347418319,2025-01-24 23:37:00
34538,C,35.842574062509904,2025-01-24 23:38:00
34539,D,949.5114223461632,2025-01-24 23:39:00
34540,D,977.0126508544226,2025-01-24 23:40:00
34541,B,275.0648465758311,2025-01-24 23:41:00
34542,A,570.3799440748995,2025-01-24 23:42:00
34543,C,36.671381680467796,2025-01-24 23:43:00
34544,B,710.8997468265273,2025-01-24 23:44:00
34545,C,462.2691942587094,2025-01-24 23:45:00
34546,C,847.3165731508999,2025-01-24 23:46:00
34547,A,181.70301756901307,2025-01-24 23:47:00
34548,B,396.5732085978213,2025-01-24 23:48:00
34549,B,366.02565985764915,2025-01-24 23:49:00
34550,D,78.15599108700688,2025-01-24 23:50:00
34551,C,911.3916750390771,2025-01-24 23:51:00
34552,A,17.405724115499453,2025-01-24 23:52:00
34553,B,954.2579317660728,2025-01-24 23:53:00
34554,B,508.9589902385211,2025-01-24 23:54:00
34555,D,832.2763620416067,2025-01-24 23:55:00
34556,D,812.5964748533097,2025-01-24 23:56:00
34557,C,327.08531463247726,2025-01-24 23:57:00
34558,C,293.7546020018784,2025-01-24 23:58:00
34559,C,194.1306089248309,2025-01-24 23:59:00
34560,C,84.98747276904595,2025-01-25 00:00:00
34561,A,661.6341393215512,2025-01-25 00:01:00
34562,B,537.2743366804311,2025-01-25 00:02:00
34563,A,412.6432920796063,2025-01-25 00:03:00
34564,B,289.3010809025568,2025-01-25 00:04:00
34565,C,944.7165513988817,2025-01-25 00:05:00
34566,C,643.2990065164939,2025-01-25 00:06:00
34567,C,850.1999307182547,2025-01-25 00:07:00
34568,B,508.4322981470819,2025-01-25 00:08:00
34569,D,35.93951177030308,2025-01-25 00:09:00
34570,A,89.38896022456666,2025-01-25 00:10:00
34571,C,297.68409127158844,2025-01-25 00:11:00
34572,D,633.5168922632017,2025-01-25 00:12:00
34573,A,652.4801776068983,2025-01-25 00:13:00
34574,C,466.2009057326386,2025-01-25 00:14:00
34575,B,147.88120378899927,2025-01-25 00:15:00
34576,D,36.53279837331358,2025-01-25 00:16:00
34577,A,398.52235961528726,2025-01-25 00:17:00
34578,D,568.6847986617611,2025-01-25 00:18:00
34579,C,642.1053589050941,2025-01-25 00:19:00
34580,C,873.0960718891303,2025-01-25 00:20:00
34581,D,928.5388461895864,2025-01-25 00:21:00
34582,D,83.59131664049058,2025-01-25 00:22:00
34583,B,966.7636097350387,2025-01-25 00:23:00
34584,C,907.628553400526,2025-01-25 00:24:00
34585,B,969.142270629733,2025-01-25 00:25:00
34586,B,470.8140751600809,2025-01-25 00:26:00
34587,B,289.86655207780274,2025-01-25 00:27:00
34588,D,439.2054722085026,2025-01-25 00:28:00
34589,D,506.0121433834168,2025-01-25 00:29:00
34590,B,688.2670852893632,2025-01-25 00:30:00
34591,A,91.72627299333924,2025-01-25 00:31:00
34592,B,687.6380076855687,2025-01-25 00:32:00
34593,B,361.7843502673842,2025-01-25 00:33:00
34594,C,526.1941457208263,2025-01-25 00:34:00
34595,C,833.4781678131669,2025-01-25 00:35:00
34596,C,881.5786047087811,2025-01-25 00:36:00
34597,C,151.8769889088868,2025-01-25 00:37:00
34598,A,947.7258698856668,2025-01-25 00:38:00
34599,A,912.8751219558375,2025-01-25 00:39:00
34600,D,595.7576516989787,2025-01-25 00:40:00
34601,C,373.4095040780729,2025-01-25 00:41:00
34602,A,215.46510473539826,2025-01-25 00:42:00
34603,D,16.101888266233154,2025-01-25 00:43:00
34604,C,688.3488049889063,2025-01-25 00:44:00
34605,C,264.0304015984347,2025-01-25 00:45:00
34606,C,646.6560738050686,2025-01-25 00:46:00
34607,A,269.3902112769019,2025-01-25 00:47:00
34608,A,855.0720878048187,2025-01-25 00:48:00
34609,B,507.1416063533203,2025-01-25 00:49:00
34610,A,990.7761673714696,2025-01-25 00:50:00
34611,D,749.0145956566057,2025-01-25 00:51:00
34612,B,154.7090242610243,2025-01-25 00:52:00
34613,C,524.3017408732586,2025-01-25 00:53:00
34614,D,146.03419601035307,2025-01-25 00:54:00
34615,D,399.9376060485653,2025-01-25 00:55:00
34616,A,209.56164467135963,2025-01-25 00:56:00
34617,D,76.36321907868759,2025-01-25 00:57:00
34618,D,442.98549159281487,2025-01-25 00:58:00
34619,D,884.776160595401,2025-01-25 00:59:00
34620,C,248.4425139583062,2025-01-25 01:00:00
34621,A,47.80109282495826,2025-01-25 01:01:00
34622,A,638.9741564451294,2025-01-25 01:02:00
34623,B,203.4539082993927,2025-01-25 01:03:00
34624,C,667.3950284175739,2025-01-25 01:04:00
34625,A,913.6212571231022,2025-01-25 01:05:00
34626,C,36.21570345473146,2025-01-25 01:06:00
34627,C,74.41730291885528,2025-01-25 01:07:00
34628,C,95.3582262152629,2025-01-25 01:08:00
34629,D,487.46941885757786,2025-01-25 01:09:00
34630,D,441.60141963992993,2025-01-25 01:10:00
34631,A,156.43703535244202,2025-01-25 01:11:00
34632,D,473.5308536917402,2025-01-25 01:12:00
34633,A,254.34328189967704,2025-01-25 01:13:00
34634,D,665.2762996219994,2025-01-25 01:14:00
34635,A,835.4733407181084,2025-01-25 01:15:00
34636,B,847.7223859031744,2025-01-25 01:16:00
34637,C,871.763802720781,2025-01-25 01:17:00
34638,B,281.9872761171349,2025-01-25 01:18:00
34639,C,722.9773641334568,2025-01-25 01:19:00
34640,B,320.8599000606056,2025-01-25 01:20:00
34641,A,22.414653329916987,2025-01-25 01:21:00
34642,A,696.1425831787261,2025-01-25 01:22:00
34643,A,373.5566470489113,2025-01-25 01:23:00
34644,C,392.5767899394689,2025-01-25 01:24:00
34645,D,648.2527691233366,2025-01-25 01:25:00
34646,C,877.3883876862247,2025-01-25 01:26:00
34647,A,928.1685106242016,2025-01-25 01:27:00
34648,D,803.0385896524888,2025-01-25 01:28:00
34649,A,258.9092851074628,2025-01-25 01:29:00
34650,D,359.04886313611775,2025-01-25 01:30:00
34651,D,642.716349260396,2025-01-25 01:31:00
34652,D,250.2704169409936,2025-01-25 01:32:00
34653,B,814.2778089725931,2025-01-25 01:33:00
34654,D,604.1096403887965,2025-01-25 01:34:00
34655,D,351.7721988621476,2025-01-25 01:35:00
34656,A,869.470910158701,2025-01-25 01:36:00
34657,D,308.5380720122555,2025-01-25 01:37:00
34658,B,674.7160520158471,2025-01-25 01:38:00
34659,D,176.22981911071912,2025-01-25 01:39:00
34660,D,711.4454310433675,2025-01-25 01:40:00
34661,A,124.77273545878931,2025-01-25 01:41:00
34662,A,4.855858224544374,2025-01-25 01:42:00
34663,A,625.7509283470769,2025-01-25 01:43:00
34664,D,406.0698684685108,2025-01-25 01:44:00
34665,A,689.5337638812862,2025-01-25 01:45:00
34666,A,154.02598550756585,2025-01-25 01:46:00
34667,C,601.9553643481319,2025-01-25 01:47:00
34668,A,983.3123875080819,2025-01-25 01:48:00
34669,A,844.9108025302974,2025-01-25 01:49:00
34670,C,43.77350110969358,2025-01-25 01:50:00
34671,D,878.0660566077104,2025-01-25 01:51:00
34672,B,714.5619554841597,2025-01-25 01:52:00
34673,C,652.9802133089125,2025-01-25 01:53:00
34674,C,488.3778039767214,2025-01-25 01:54:00
34675,D,423.08023914803283,2025-01-25 01:55:00
34676,B,275.97426400613244,2025-01-25 01:56:00
34677,A,823.4344320146558,2025-01-25 01:57:00
34678,A,351.22360836258383,2025-01-25 01:58:00
34679,B,452.830500251297,2025-01-25 01:59:00
34680,C,64.86311154147329,2025-01-25 02:00:00
34681,C,952.9300844091276,2025-01-25 02:01:00
34682,D,878.5596814966052,2025-01-25 02:02:00
34683,A,865.3194575557476,2025-01-25 02:03:00
34684,D,927.477402752781,2025-01-25 02:04:00
34685,C,589.6175605215633,2025-01-25 02:05:00
34686,B,184.19515240831964,2025-01-25 02:06:00
34687,D,5.578642522283683,2025-01-25 02:07:00
34688,C,289.289921198715,2025-01-25 02:08:00
34689,D,479.4089273122749,2025-01-25 02:09:00
34690,A,944.948422881711,2025-01-25 02:10:00
34691,B,448.01770555987787,2025-01-25 02:11:00
34692,B,254.7737297403415,2025-01-25 02:12:00
34693,A,795.3160842341191,2025-01-25 02:13:00
34694,B,4.707439493719545,2025-01-25 02:14:00
34695,C,891.1442191687889,2025-01-25 02:15:00
34696,A,329.83448864217013,2025-01-25 02:16:00
34697,A,261.1135675452175,2025-01-25 02:17:00
34698,A,342.0842960501327,2025-01-25 02:18:00
34699,D,481.5819487977845,2025-01-25 02:19:00
34700,D,881.464324172835,2025-01-25 02:20:00
34701,A,605.955530569698,2025-01-25 02:21:00
34702,B,869.4717455326664,2025-01-25 02:22:00
34703,B,535.5396493109262,2025-01-25 02:23:00
34704,A,93.53386198092517,2025-01-25 02:24:00
34705,C,657.3800646023618,2025-01-25 02:25:00
34706,C,478.5034033787995,2025-01-25 02:26:00
34707,C,888.3116083267831,2025-01-25 02:27:00
34708,D,473.13252059331023,2025-01-25 02:28:00
34709,B,607.0700060265397,2025-01-25 02:29:00
34710,A,733.2485983868071,2025-01-25 02:30:00
34711,B,386.5322046434804,2025-01-25 02:31:00
34712,A,882.9784524628753,2025-01-25 02:32:00
34713,B,984.7071140851268,2025-01-25 02:33:00
34714,A,996.6210515719155,2025-01-25 02:34:00
34715,B,571.3467196462806,2025-01-25 02:35:00
34716,B,313.74589585881506,2025-01-25 02:36:00
34717,B,971.719664642003,2025-01-25 02:37:00
34718,A,486.1903240591726,2025-01-25 02:38:00
34719,B,204.75578654514337,2025-01-25 02:39:00
34720,A,725.9407210657523,2025-01-25 02:40:00
34721,A,784.1881794882354,2025-01-25 02:41:00
34722,C,620.0321268805324,2025-01-25 02:42:00
34723,A,793.5961506396256,2025-01-25 02:43:00
34724,B,593.0917598155722,2025-01-25 02:44:00
34725,D,71.31382118416096,2025-01-25 02:45:00
34726,C,322.4435634873461,2025-01-25 02:46:00
34727,A,474.5648451020483,2025-01-25 02:47:00
34728,C,88.53972736352233,2025-01-25 02:48:00
34729,C,339.8281462051923,2025-01-25 02:49:00
34730,B,602.6354651756068,2025-01-25 02:50:00
34731,D,733.7238629315166,2025-01-25 02:51:00
34732,B,70.67481841613376,2025-01-25 02:52:00
34733,B,694.758322558496,2025-01-25 02:53:00
34734,B,100.22839064794276,2025-01-25 02:54:00
34735,B,393.5252758002778,2025-01-25 02:55:00
34736,C,507.6953991866612,2025-01-25 02:56:00
34737,D,433.0538096771783,2025-01-25 02:57:00
34738,B,110.85369657378241,2025-01-25 02:58:00
34739,C,195.61298217150346,2025-01-25 02:59:00
34740,C,765.6916018976597,2025-01-25 03:00:00
34741,C,395.4395092164569,2025-01-25 03:01:00
34742,B,609.1094954301266,2025-01-25 03:02:00
34743,B,517.4021668441048,2025-01-25 03:03:00
34744,B,950.2151476524677,2025-01-25 03:04:00
34745,C,855.4157901758496,2025-01-25 03:05:00
34746,B,198.85528643460637,2025-01-25 03:06:00
34747,C,417.4202772447084,2025-01-25 03:07:00
34748,C,535.0213722807432,2025-01-25 03:08:00
34749,D,428.4514656848198,2025-01-25 03:09:00
34750,A,283.31921718791995,2025-01-25 03:10:00
34751,C,885.8658588725684,2025-01-25 03:11:00
34752,D,999.9637736572308,2025-01-25 03:12:00
34753,C,184.34745988158573,2025-01-25 03:13:00
34754,D,948.2669063282538,2025-01-25 03:14:00
34755,D,226.90652030895097,2025-01-25 03:15:00
34756,D,517.6626518352348,2025-01-25 03:16:00
34757,A,274.2372241168801,2025-01-25 03:17:00
34758,D,116.47765873715865,2025-01-25 03:18:00
34759,B,312.06769710597683,2025-01-25 03:19:00
34760,B,629.5901472708116,2025-01-25 03:20:00
34761,C,923.3873268764527,2025-01-25 03:21:00
34762,D,391.30970810192787,2025-01-25 03:22:00
34763,D,148.63480155212739,2025-01-25 03:23:00
34764,A,743.5706561448812,2025-01-25 03:24:00
34765,D,438.29380632125213,2025-01-25 03:25:00
34766,D,164.8008011777392,2025-01-25 03:26:00
34767,D,615.4430524583764,2025-01-25 03:27:00
34768,C,773.3448980204465,2025-01-25 03:28:00
34769,D,559.8273206908399,2025-01-25 03:29:00
34770,C,448.22946549790464,2025-01-25 03:30:00
34771,B,439.2635860280986,2025-01-25 03:31:00
34772,C,282.5288023182571,2025-01-25 03:32:00
34773,B,4.873735730259843,2025-01-25 03:33:00
34774,D,226.41915933141433,2025-01-25 03:34:00
34775,A,95.66407923875231,2025-01-25 03:35:00
34776,D,997.1674496427322,2025-01-25 03:36:00
34777,A,237.23090979999174,2025-01-25 03:37:00
34778,C,530.1310577813651,2025-01-25 03:38:00
34779,B,447.346062316626,2025-01-25 03:39:00
34780,A,630.5619614339919,2025-01-25 03:40:00
34781,B,596.8662969790688,2025-01-25 03:41:00
34782,B,893.272936118761,2025-01-25 03:42:00
34783,B,174.22977088013525,2025-01-25 03:43:00
34784,C,273.80830248512746,2025-01-25 03:44:00
34785,C,743.9273484686016,2025-01-25 03:45:00
34786,B,196.59544734192102,2025-01-25 03:46:00
34787,D,5.524276681806328,2025-01-25 03:47:00
34788,C,216.2175570375826,2025-01-25 03:48:00
34789,A,887.173074819053,2025-01-25 03:49:00
34790,C,122.47468624953551,2025-01-25 03:50:00
34791,A,818.195501069246,2025-01-25 03:51:00
34792,D,406.85480804363107,2025-01-25 03:52:00
34793,B,150.2143723751248,2025-01-25 03:53:00
34794,D,115.98890536067552,2025-01-25 03:54:00
34795,A,851.6618234874495,2025-01-25 03:55:00
34796,B,212.2864893530969,2025-01-25 03:56:00
34797,D,218.45639049533605,2025-01-25 03:57:00
34798,B,312.387235611384,2025-01-25 03:58:00
34799,D,703.5135947645123,2025-01-25 03:59:00
34800,A,936.8768274440724,2025-01-25 04:00:00
34801,B,440.5670524585529,2025-01-25 04:01:00
34802,D,31.973038777921346,2025-01-25 04:02:00
34803,B,531.8152844593063,2025-01-25 04:03:00
34804,C,937.8289069644893,2025-01-25 04:04:00
34805,C,124.20912836204946,2025-01-25 04:05:00
34806,B,730.5424750530493,2025-01-25 04:06:00
34807,C,128.09463183623083,2025-01-25 04:07:00
34808,C,751.9910740535341,2025-01-25 04:08:00
34809,B,588.9908852949598,2025-01-25 04:09:00
34810,D,843.7461540591362,2025-01-25 04:10:00
34811,A,113.53074975651367,2025-01-25 04:11:00
34812,C,492.2423148956496,2025-01-25 04:12:00
34813,D,991.6855388692934,2025-01-25 04:13:00
34814,A,799.3365659866772,2025-01-25 04:14:00
34815,A,171.60783654329305,2025-01-25 04:15:00
34816,B,53.566256022117955,2025-01-25 04:16:00
34817,A,606.408874622794,2025-01-25 04:17:00
34818,A,692.2438422981933,2025-01-25 04:18:00
34819,A,619.4722928742909,2025-01-25 04:19:00
34820,D,992.0904320544978,2025-01-25 04:20:00
34821,C,269.15664751997383,2025-01-25 04:21:00
34822,A,100.39607721891608,2025-01-25 04:22:00
34823,D,705.334206345461,2025-01-25 04:23:00
34824,B,312.4880821486169,2025-01-25 04:24:00
34825,C,796.6963164940431,2025-01-25 04:25:00
34826,C,621.4750777817328,2025-01-25 04:26:00
34827,B,596.5202357212008,2025-01-25 04:27:00
34828,C,992.5565080770332,2025-01-25 04:28:00
34829,A,803.8005871726873,2025-01-25 04:29:00
34830,B,449.5285388833075,2025-01-25 04:30:00
34831,A,406.0179372206876,2025-01-25 04:31:00
34832,C,143.6291578203559,2025-01-25 04:32:00
34833,C,810.8048013933335,2025-01-25 04:33:00
34834,B,384.7047928467311,2025-01-25 04:34:00
34835,B,74.07058928181965,2025-01-25 04:35:00
34836,C,613.5437061291651,2025-01-25 04:36:00
34837,B,454.8284029269216,2025-01-25 04:37:00
34838,B,680.3333215983315,2025-01-25 04:38:00
34839,C,866.1007563107387,2025-01-25 04:39:00
34840,B,775.9244031812851,2025-01-25 04:40:00
34841,D,256.68809543701866,2025-01-25 04:41:00
34842,D,268.71700703492195,2025-01-25 04:42:00
34843,C,993.1855383922291,2025-01-25 04:43:00
34844,D,564.1114322693294,2025-01-25 04:44:00
34845,D,746.5464061865696,2025-01-25 04:45:00
34846,D,489.0340828200227,2025-01-25 04:46:00
34847,A,162.01742993880708,2025-01-25 04:47:00
34848,B,299.12019145819846,2025-01-25 04:48:00
34849,C,428.7080390753272,2025-01-25 04:49:00
34850,C,747.759581070236,2025-01-25 04:50:00
34851,B,523.047517707721,2025-01-25 04:51:00
34852,D,48.291310993747835,2025-01-25 04:52:00
34853,A,906.5661354693566,2025-01-25 04:53:00
34854,D,949.5037764554891,2025-01-25 04:54:00
34855,B,640.1224611712641,2025-01-25 04:55:00
34856,B,79.95995360177655,2025-01-25 04:56:00
34857,C,776.7441714918041,2025-01-25 04:57:00
34858,B,774.0236901862766,2025-01-25 04:58:00
34859,D,564.6769215241812,2025-01-25 04:59:00
34860,B,894.088575922961,2025-01-25 05:00:00
34861,A,465.16963753877815,2025-01-25 05:01:00
34862,B,184.07794229499896,2025-01-25 05:02:00
34863,A,518.9010724686725,2025-01-25 05:03:00
34864,C,238.34025102346612,2025-01-25 05:04:00
34865,D,753.5194428724072,2025-01-25 05:05:00
34866,A,399.11109526112244,2025-01-25 05:06:00
34867,D,171.7152720298494,2025-01-25 05:07:00
34868,D,247.5536668978978,2025-01-25 05:08:00
34869,D,50.04729912964834,2025-01-25 05:09:00
34870,B,755.4348152410442,2025-01-25 05:10:00
34871,B,780.4028785139558,2025-01-25 05:11:00
34872,C,552.1556828275537,2025-01-25 05:12:00
34873,D,417.161364236999,2025-01-25 05:13:00
34874,A,718.8919541555098,2025-01-25 05:14:00
34875,A,911.2341350572707,2025-01-25 05:15:00
34876,B,243.43028747456995,2025-01-25 05:16:00
34877,C,158.51086354992083,2025-01-25 05:17:00
34878,A,649.296723884836,2025-01-25 05:18:00
34879,C,953.158881746487,2025-01-25 05:19:00
34880,B,158.18053747821403,2025-01-25 05:20:00
34881,B,619.222904725815,2025-01-25 05:21:00
34882,A,489.306941564552,2025-01-25 05:22:00
34883,A,461.0916769134332,2025-01-25 05:23:00
34884,C,86.57152712422966,2025-01-25 05:24:00
34885,C,749.7425633093495,2025-01-25 05:25:00
34886,D,504.2446028099894,2025-01-25 05:26:00
34887,C,990.6406103294253,2025-01-25 05:27:00
34888,B,871.2190644614185,2025-01-25 05:28:00
34889,A,356.5918845340178,2025-01-25 05:29:00
34890,B,529.5408174290563,2025-01-25 05:30:00
34891,B,651.6525018978202,2025-01-25 05:31:00
34892,B,584.509430201079,2025-01-25 05:32:00
34893,C,807.2129643104887,2025-01-25 05:33:00
34894,B,302.1201448948397,2025-01-25 05:34:00
34895,B,23.12356186433584,2025-01-25 05:35:00
34896,B,827.3128386407677,2025-01-25 05:36:00
34897,C,616.607000879339,2025-01-25 05:37:00
34898,C,33.71612158072457,2025-01-25 05:38:00
34899,C,680.6430867179196,2025-01-25 05:39:00
34900,A,607.8640643722143,2025-01-25 05:40:00
34901,D,804.4225683891847,2025-01-25 05:41:00
34902,A,286.8234104343235,2025-01-25 05:42:00
34903,A,805.5494286120107,2025-01-25 05:43:00
34904,A,515.7690497074789,2025-01-25 05:44:00
34905,C,106.66040685605583,2025-01-25 05:45:00
34906,A,220.15427608050243,2025-01-25 05:46:00
34907,B,733.2302502280947,2025-01-25 05:47:00
34908,A,188.1387238702442,2025-01-25 05:48:00
34909,B,938.8594018921517,2025-01-25 05:49:00
34910,B,423.2029026965645,2025-01-25 05:50:00
34911,B,436.8382985047121,2025-01-25 05:51:00
34912,C,338.59718259732153,2025-01-25 05:52:00
34913,A,441.56845043845425,2025-01-25 05:53:00
34914,D,869.0202991339295,2025-01-25 05:54:00
34915,C,873.1908479364107,2025-01-25 05:55:00
34916,C,19.910434022461732,2025-01-25 05:56:00
34917,D,921.3936871226891,2025-01-25 05:57:00
34918,B,950.4222580854455,2025-01-25 05:58:00
34919,C,754.1457564004179,2025-01-25 05:59:00
34920,D,856.6052244250577,2025-01-25 06:00:00
34921,B,289.938555209198,2025-01-25 06:01:00
34922,B,477.92030446787584,2025-01-25 06:02:00
34923,C,77.45735663472486,2025-01-25 06:03:00
34924,C,784.6678264580557,2025-01-25 06:04:00
34925,B,978.1437224806358,2025-01-25 06:05:00
34926,A,788.3844987050935,2025-01-25 06:06:00
34927,D,351.8900196497519,2025-01-25 06:07:00
34928,C,852.2987382159564,2025-01-25 06:08:00
34929,A,734.6572494224823,2025-01-25 06:09:00
34930,D,824.4459804419809,2025-01-25 06:10:00
34931,B,122.70171552679598,2025-01-25 06:11:00
34932,D,269.5267824792873,2025-01-25 06:12:00
34933,D,181.23610884925978,2025-01-25 06:13:00
34934,A,199.3744747322924,2025-01-25 06:14:00
34935,D,35.94735303404861,2025-01-25 06:15:00
34936,C,0.3722790768543316,2025-01-25 06:16:00
34937,D,403.3686937586536,2025-01-25 06:17:00
34938,C,446.51300999595776,2025-01-25 06:18:00
34939,C,281.8648808247635,2025-01-25 06:19:00
34940,A,544.6725743929591,2025-01-25 06:20:00
34941,D,154.95578133115063,2025-01-25 06:21:00
34942,D,123.82523756769737,2025-01-25 06:22:00
34943,D,876.5885310141849,2025-01-25 06:23:00
34944,D,458.24707681671373,2025-01-25 06:24:00
34945,D,713.129030743058,2025-01-25 06:25:00
34946,A,353.22057092574966,2025-01-25 06:26:00
34947,A,184.09381758911536,2025-01-25 06:27:00
34948,D,908.4889506133708,2025-01-25 06:28:00
34949,B,454.22577280607914,2025-01-25 06:29:00
34950,D,373.7002743488723,2025-01-25 06:30:00
34951,B,886.4752037142305,2025-01-25 06:31:00
34952,B,111.85830446224776,2025-01-25 06:32:00
34953,B,834.1969915951606,2025-01-25 06:33:00
34954,A,723.4678913354461,2025-01-25 06:34:00
34955,B,927.4860578366813,2025-01-25 06:35:00
34956,B,261.89336233527206,2025-01-25 06:36:00
34957,A,890.6929409237036,2025-01-25 06:37:00
34958,B,127.77926423470198,2025-01-25 06:38:00
34959,C,161.69570487459916,2025-01-25 06:39:00
34960,C,807.9721850475995,2025-01-25 06:40:00
34961,A,240.81183284416784,2025-01-25 06:41:00
34962,A,275.9265914199062,2025-01-25 06:42:00
34963,D,814.3564242480911,2025-01-25 06:43:00
34964,D,472.1938604273891,2025-01-25 06:44:00
34965,C,764.4179201354139,2025-01-25 06:45:00
34966,C,653.7317344705625,2025-01-25 06:46:00
34967,A,175.69385850554175,2025-01-25 06:47:00
34968,C,478.27050241880363,2025-01-25 06:48:00
34969,C,186.96409088058252,2025-01-25 06:49:00
34970,A,748.297798199031,2025-01-25 06:50:00
34971,A,698.3779798220243,2025-01-25 06:51:00
34972,C,10.953839369448382,2025-01-25 06:52:00
34973,A,609.2072567340027,2025-01-25 06:53:00
34974,B,326.2237223272212,2025-01-25 06:54:00
34975,B,203.4212277993267,2025-01-25 06:55:00
34976,C,284.04194194083607,2025-01-25 06:56:00
34977,B,843.4028761855877,2025-01-25 06:57:00
34978,D,715.7811782585851,2025-01-25 06:58:00
34979,B,149.55849888869955,2025-01-25 06:59:00
34980,A,318.0543055132219,2025-01-25 07:00:00
34981,A,709.6556181877884,2025-01-25 07:01:00
34982,A,79.25395848406147,2025-01-25 07:02:00
34983,D,446.4066086366598,2025-01-25 07:03:00
34984,C,101.15803095743614,2025-01-25 07:04:00
34985,A,811.898832798201,2025-01-25 07:05:00
34986,B,145.0810164210481,2025-01-25 07:06:00
34987,D,588.6941004809571,2025-01-25 07:07:00
34988,C,468.42297994969374,2025-01-25 07:08:00
34989,D,577.5046342188641,2025-01-25 07:09:00
34990,B,387.56088196292507,2025-01-25 07:10:00
34991,C,155.668142822737,2025-01-25 07:11:00
34992,A,344.8231967241917,2025-01-25 07:12:00
34993,A,822.0004448349595,2025-01-25 07:13:00
34994,B,334.08489064944024,2025-01-25 07:14:00
34995,B,324.78600854686334,2025-01-25 07:15:00
34996,A,714.5407442243803,2025-01-25 07:16:00
34997,A,89.24309615839576,2025-01-25 07:17:00
34998,B,363.227266010518,2025-01-25 07:18:00
34999,D,887.9519717383836,2025-01-25 07:19:00
35000,D,134.93724513815576,2025-01-25 07:20:00
35001,A,157.40898045869457,2025-01-25 07:21:00
35002,D,797.7145824707218,2025-01-25 07:22:00
35003,D,370.56578310446673,2025-01-25 07:23:00
35004,C,872.9953173867431,2025-01-25 07:24:00
35005,A,998.9556080253858,2025-01-25 07:25:00
35006,D,835.60736815475,2025-01-25 07:26:00
35007,A,982.3715232099873,2025-01-25 07:27:00
35008,B,787.4218514933024,2025-01-25 07:28:00
35009,A,437.53267755085244,2025-01-25 07:29:00
35010,C,702.378332567898,2025-01-25 07:30:00
35011,B,550.1089440663111,2025-01-25 07:31:00
35012,A,571.7674453713302,2025-01-25 07:32:00
35013,C,92.4752367017222,2025-01-25 07:33:00
35014,D,529.1281282168153,2025-01-25 07:34:00
35015,D,225.1319810601866,2025-01-25 07:35:00
35016,D,214.27079907242708,2025-01-25 07:36:00
35017,A,126.65311930162216,2025-01-25 07:37:00
35018,B,923.120535718527,2025-01-25 07:38:00
35019,D,264.42174577908753,2025-01-25 07:39:00
35020,D,106.16770745873106,2025-01-25 07:40:00
35021,A,177.3973055988073,2025-01-25 07:41:00
35022,C,421.217744201385,2025-01-25 07:42:00
35023,C,286.2487986588679,2025-01-25 07:43:00
35024,D,227.22794173313244,2025-01-25 07:44:00
35025,D,175.39598574836967,2025-01-25 07:45:00
35026,D,661.6559144361098,2025-01-25 07:46:00
35027,D,341.04261369090017,2025-01-25 07:47:00
35028,C,858.8271806430695,2025-01-25 07:48:00
35029,C,931.1089521374711,2025-01-25 07:49:00
35030,D,773.4916274829756,2025-01-25 07:50:00
35031,A,924.1627836743572,2025-01-25 07:51:00
35032,C,155.65203900078228,2025-01-25 07:52:00
35033,A,107.83657372270872,2025-01-25 07:53:00
35034,A,547.8140263470438,2025-01-25 07:54:00
35035,B,681.3783192208158,2025-01-25 07:55:00
35036,B,900.4639577538553,2025-01-25 07:56:00
35037,C,91.03853761368063,2025-01-25 07:57:00
35038,C,873.6811708949008,2025-01-25 07:58:00
35039,D,287.1123089820757,2025-01-25 07:59:00
35040,B,320.87745486099004,2025-01-25 08:00:00
35041,B,180.52499460338066,2025-01-25 08:01:00
35042,B,184.67700103443752,2025-01-25 08:02:00
35043,B,693.3127096333457,2025-01-25 08:03:00
35044,B,321.00594348496816,2025-01-25 08:04:00
35045,A,935.9269185740075,2025-01-25 08:05:00
35046,C,760.1891638420303,2025-01-25 08:06:00
35047,D,6.949055015468719,2025-01-25 08:07:00
35048,B,296.2444781008342,2025-01-25 08:08:00
35049,A,442.5302284599366,2025-01-25 08:09:00
35050,C,664.5161431909308,2025-01-25 08:10:00
35051,C,375.1794973068622,2025-01-25 08:11:00
35052,A,560.5592517459969,2025-01-25 08:12:00
35053,D,993.8020516850166,2025-01-25 08:13:00
35054,A,929.6811279050365,2025-01-25 08:14:00
35055,B,813.6944037417592,2025-01-25 08:15:00
35056,B,628.0249809148014,2025-01-25 08:16:00
35057,B,602.5855867486115,2025-01-25 08:17:00
35058,A,610.2575083369329,2025-01-25 08:18:00
35059,B,299.12474815848276,2025-01-25 08:19:00
35060,B,550.3866526320306,2025-01-25 08:20:00
35061,A,775.4184809315208,2025-01-25 08:21:00
35062,C,133.70613499851092,2025-01-25 08:22:00
35063,A,61.13019355297278,2025-01-25 08:23:00
35064,D,787.353599692932,2025-01-25 08:24:00
35065,B,646.9772328343513,2025-01-25 08:25:00
35066,A,599.8596574331953,2025-01-25 08:26:00
35067,A,751.7471059483697,2025-01-25 08:27:00
35068,C,888.8746834961096,2025-01-25 08:28:00
35069,D,911.0390634692318,2025-01-25 08:29:00
